Date,Description,Amount,Type,Category
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-17,Domino's Pizza,540.7,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-19,Swiggy order,747.53,Expense,Food & Dining
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,LIC insurance premium,2000.0,Expense,Insurance
2025-01-21,Gym membership,1500.0,Expense,Subscriptions
